location_id,name,distance,bearing,address_obj.street1,address_obj.street2,address_obj.city,address_obj.country,address_obj.postalcode,address_obj.address_string
633325,Hotel Residencial Avenida,0.11666384917105502,south,Avenida Central,,Braga,Portugal,4710-228,"Avenida Central, Braga 4710-228 Portugal"
613552,Hotel Bracara Augusta,0.20330678127426757,southeast,Avenida Central no 134,,Braga,Portugal,4710-229,"Avenida Central no 134, Braga 4710-229 Portugal"
1899880,Residencial Dora,0.3233883952785757,east,Largo Senhora-a-Branca 92 94,,Braga,Portugal,4710-926,"Largo Senhora-a-Branca 92 94, Braga 4710-926 Portugal"
13804355,Vila Gale Collection Braga,0.3314256018058389,south,Largo Carlos Amarante,,Braga,Portugal,4700-308,"Largo Carlos Amarante, Braga 4700-308 Portugal"
4053170,Mercure Braga Centro,0.5288409447921375,south,Praceta Joao XXI,,Braga,Portugal,4715-036,"Praceta Joao XXI, Braga 4715-036 Portugal"
1718130,Hotel Joao XXI,0.5569732266926198,south,Avenida Joao XXI 849,,Braga,Portugal,4715-035,"Avenida Joao XXI 849, Braga 4715-035 Portugal"
249553,Ibis Budget Braga Centro,0.6197825942895263,south,Avenida da Liberdade 96,,Braga,Portugal,4715-037,"Avenida da Liberdade 96, Braga 4715-037 Portugal"
1225207,Hotel Residencial Sao Nicolau,0.49572007200201446,southeast,Avenida Joao XXI 732,,Braga,Portugal,4715-036,"Avenida Joao XXI 732, Braga 4715-036 Portugal"
232114,Veneza Hotel,0.006927423949554606,west,Rua Engenheiro Luis Gomes de Carvalho 23,,Aveiro,Portugal,3800-211,"Rua Engenheiro Luis Gomes de Carvalho 23, Aveiro 3800-211 Portugal"
263939,Hotel As Americas,0.1565529266440636,west,Rua Engenheiro Von Haff 20,,Aveiro,Portugal,3800-176,"Rua Engenheiro Von Haff 20, Aveiro 3800-176 Portugal"
575990,Melia Ria,0.4045800469460834,south,Cais da Fonte Nova,Lote 5,Aveiro,Portugal,3810-200,"Cais da Fonte Nova Lote 5, Aveiro 3810-200 Portugal"
231461,Hotel Afonso V,0.5387511459421889,southwest,Rua do Doutor Manuel das Neves 65,,Aveiro,Portugal,3810-101,"Rua do Doutor Manuel das Neves 65, Aveiro 3810-101 Portugal"
624962,Hotel Jardim,0.5727087267267092,south,Praceta Afonso V,,Aveiro,Portugal,3810-094,"Praceta Afonso V, Aveiro 3810-094 Portugal"
536083,Jose Estevao Hotel,0.5730581080897684,west,Rua de Jose Estevao 23,,Aveiro,Portugal,3800-202,"Rua de Jose Estevao 23, Aveiro 3800-202 Portugal"
24110893,1877 Estrela Palace Hotel,0.5696980532502732,west,Rua de Jose Estevao 4,,Aveiro,Portugal,3800-202,"Rua de Jose Estevao 4, Aveiro 3800-202 Portugal"
25266193,Galeria Suite Hotel,0.5689975643796114,west,Rua de Jose Estevao 23,,Aveiro,Portugal,3800-202,"Rua de Jose Estevao 23, Aveiro 3800-202 Portugal"
23508491,Urban City,0.5794159696051414,west,Rua dos Mercadores 24,,Aveiro,Portugal,3800-225,"Rua dos Mercadores 24, Aveiro 3800-225 Portugal"
2258039,Hotel Aveiro Palace,0.5920828871231307,west,Rua de Viana do Castelo 4,,Aveiro,Portugal,3800-275,"Rua de Viana do Castelo 4, Aveiro 3800-275 Portugal"
13804355,Vila Gale Collection Braga,0.8011118943617068,north,Largo Carlos Amarante,,Braga,Portugal,4700-308,"Largo Carlos Amarante, Braga 4700-308 Portugal"
249553,Ibis Budget Braga Centro,0.5567303196185713,north,Avenida da Liberdade 96,,Braga,Portugal,4715-037,"Avenida da Liberdade 96, Braga 4715-037 Portugal"
4053170,Mercure Braga Centro,0.6334047825710957,north,Praceta Joao XXI,,Braga,Portugal,4715-036,"Praceta Joao XXI, Braga 4715-036 Portugal"
1718130,Hotel Joao XXI,0.6153546541899899,north,Avenida Joao XXI 849,,Braga,Portugal,4715-035,"Avenida Joao XXI 849, Braga 4715-035 Portugal"
1225207,Hotel Residencial Sao Nicolau,0.7051289512911443,north,Avenida Joao XXI 732,,Braga,Portugal,4715-036,"Avenida Joao XXI 732, Braga 4715-036 Portugal"
613552,Hotel Bracara Augusta,0.9752864481546226,north,Avenida Central no 134,,Braga,Portugal,4710-229,"Avenida Central no 134, Braga 4710-229 Portugal"
12309289,Burgus Tribute & Design Hotel,0.8333891148908646,north,Rua Dom Afonso Henriques 28,,Braga,Portugal,4700-030,"Rua Dom Afonso Henriques 28, Braga 4700-030 Portugal"
324283,Hotel Dona Sofia,0.8656342619566667,north,Largo Sao Joao do Souto 131,S. João Do Souto,Braga,Portugal,4700-326,"Largo Sao Joao do Souto 131 S. João Do Souto, Braga 4700-326 Portugal"
262247,Urban Hotel Estacao,1.0337547296117258,northwest,Largo da Estacao 13,,Braga,Portugal,4700-223,"Largo da Estacao 13, Braga 4700-223 Portugal"
2045073,Basic Braga by AXIS,0.977342011247619,northwest,Largo Maximinos,,Braga,Portugal,4700,"Largo Maximinos, Braga 4700 Portugal"
229650,Stay Hotel Coimbra Centro,0.490153513638,south,Avenida Fernao de Magalhaes 199,,Coimbra,Portugal,3000-176,"Avenida Fernao de Magalhaes 199, Coimbra 3000-176 Portugal"
234798,Tivoli Coimbra Hotel,0.3396095241011944,southwest,Rua Joao Machado 4,,Coimbra,Portugal,3000-226,"Rua Joao Machado 4, Coimbra 3000-226 Portugal"
1676303,Vila Gale Coimbra,0.43711105176097376,southwest,Rua Abel Dias Urbano 20,,Coimbra,Portugal,3000-001,"Rua Abel Dias Urbano 20, Coimbra 3000-001 Portugal"
581930,NH Coimbra Dona Ines,0.42655998343429785,southwest,"Rua Abel Dias Urbano, 12",,Coimbra,Portugal,3000-001,"Rua Abel Dias Urbano, 12, Coimbra 3000-001 Portugal"
233031,Lusitano Hotel,1.0489469818434596,southwest,Avenue Da Fronteira,,Coimbra,Portugal,6355,"Avenue Da Fronteira, Coimbra 6355 Portugal"
263805,Moderna,0.6270457600783351,south,Rua Adelino Veiga 49,,Coimbra,Portugal,3000-003,"Rua Adelino Veiga 49, Coimbra 3000-003 Portugal"
254150,Hotel Oslo Coimbra,0.6277521573698744,south,Avenida Fernao de Magalhaes 25,,Coimbra,Portugal,3000-175,"Avenida Fernao de Magalhaes 25, Coimbra 3000-175 Portugal"
1582430,Pensao Flor de Coimbra,0.670482148152071,south,Rua do Poco 5,,Coimbra,Portugal,,"Rua do Poco 5, Coimbra Portugal"
3236070,Hotel Vitoria,0.6648981403513393,south,Rua da Sota 9 11,,Coimbra,Portugal,3000-392,"Rua da Sota 9 11, Coimbra 3000-392 Portugal"
206907,Hotel Astoria,0.7354309236237394,south,Avenida Emidio Navarro 21,,Coimbra,Portugal,3000-150,"Avenida Emidio Navarro 21, Coimbra 3000-150 Portugal"
233031,Lusitano Hotel,0.5769115001539863,southeast,Avenue Da Fronteira,,Coimbra,Portugal,6355,"Avenue Da Fronteira, Coimbra 6355 Portugal"
231468,"Hotel Coimbra Aeminium, Affiliated by Melia",0.5752994510661086,southwest,Avenida Armando Gonsalves 20,,Coimbra,Portugal,3000-059,"Avenida Armando Gonsalves 20, Coimbra 3000-059 Portugal"
10493825,Despertar Saudade AL,1.0877498058316846,southwest,Praca da Republica No 8,,Coimbra,Portugal,3000-343,"Praca da Republica No 8, Coimbra 3000-343 Portugal"
23400627,B&B Hotel Lisboa Montijo,0.9553248951586207,southwest,"Avenida D. Afonso Henriques, 34",,Montijo,Portugal,2870-154,"Avenida D. Afonso Henriques, 34, Montijo 2870-154 Portugal"
12618422,Hotel Ibn-Arrik,1.1842360337422215,southwest,Rua Alexandre Herculano 18 24,,Coimbra,Portugal,3000-019,"Rua Alexandre Herculano 18 24, Coimbra 3000-019 Portugal"
269562,Pensao Residencial Antunes,1.2287253552442974,southwest,Rua Castro Matoso 8,,Coimbra,Portugal,3000-104,"Rua Castro Matoso 8, Coimbra 3000-104 Portugal"
,,,,,,,,,
,,,,,,,,,
249553,Ibis Budget Braga Centro,1.0004190850544898,north,Avenida da Liberdade 96,,Braga,Portugal,4715-037,"Avenida da Liberdade 96, Braga 4715-037 Portugal"
,,,,,,,,,
207107,Pousada Convento de Evora,0.1947280142091275,southwest,Largo do Conde de Vila Flor 4,,Evora,Portugal,7000-804,"Largo do Conde de Vila Flor 4, Evora 7000-804 Portugal"
12579601,The Noble House,0.22049429892544373,south,Rua da Freiria de Baixo 16,,Evora,Portugal,7000-898,"Rua da Freiria de Baixo 16, Evora 7000-898 Portugal"
261349,The Noble House,0.22014143641178416,south,Rua da Freiria de Baixo 16,,Evora,Portugal,7000-898,"Rua da Freiria de Baixo 16, Evora 7000-898 Portugal"
23850713,Mourasuites Hotel,0.3164501725359347,south,Largo da Portas de Moura 28,,Evora,Portugal,7000-647,"Largo da Portas de Moura 28, Evora 7000-647 Portugal"
23710954,Casa Soure Suites and apartements,0.30553985223150754,south,Rua da Misericordia n0 9,,Evora,Portugal,7000-654,"Rua da Misericordia n0 9, Evora 7000-654 Portugal"
253484,Hotel Riviera,0.30282202253524576,southwest,Rua 5 de Outubro 47 49,,Evora,Portugal,7000-854,"Rua 5 de Outubro 47 49, Evora 7000-854 Portugal"
238059,Hotel Solar de Monfalim,0.3344912536199506,southwest,Largo da Misericordia 01,,Evora,Portugal,7000-646,"Largo da Misericordia 01, Evora 7000-646 Portugal"
1395253,Planicie,0.3735035630655018,southwest,Rua Miguel Bombarda 40,,Evora,Portugal,7000-919,"Rua Miguel Bombarda 40, Evora 7000-919 Portugal"
10170051,Evora Olive Hotel,0.4620137474315067,south,Rua de Eborim 18,,Evora,Portugal,7000-659,"Rua de Eborim 18, Evora 7000-659 Portugal"
506861,Hotel Dom Fernando,0.6994684794750627,south,"Av. Dr. Francisco Barahona, 2",,Evora,Portugal,7005-150,"Av. Dr. Francisco Barahona, 2, Evora 7005-150 Portugal"
1225207,Hotel Residencial Sao Nicolau,0.8378970860191396,northwest,Avenida Joao XXI 732,,Braga,Portugal,4715-036,"Avenida Joao XXI 732, Braga 4715-036 Portugal"
249553,Ibis Budget Braga Centro,0.7785807539140199,northwest,Avenida da Liberdade 96,,Braga,Portugal,4715-037,"Avenida da Liberdade 96, Braga 4715-037 Portugal"
1718130,Hotel Joao XXI,0.8198511143752556,northwest,Avenida Joao XXI 849,,Braga,Portugal,4715-035,"Avenida Joao XXI 849, Braga 4715-035 Portugal"
4053170,Mercure Braga Centro,0.8493999204260222,northwest,Praceta Joao XXI,,Braga,Portugal,4715-036,"Praceta Joao XXI, Braga 4715-036 Portugal"
13804355,Vila Gale Collection Braga,1.1205757691619795,northwest,Largo Carlos Amarante,,Braga,Portugal,4700-308,"Largo Carlos Amarante, Braga 4700-308 Portugal"
1899880,Residencial Dora,1.0331000694731063,northwest,Largo Senhora-a-Branca 92 94,,Braga,Portugal,4710-926,"Largo Senhora-a-Branca 92 94, Braga 4710-926 Portugal"
613552,Hotel Bracara Augusta,1.1036344410578145,northwest,Avenida Central no 134,,Braga,Portugal,4710-229,"Avenida Central no 134, Braga 4710-229 Portugal"
633325,Hotel Residencial Avenida,1.2297520468770167,northwest,Avenida Central,,Braga,Portugal,4710-228,"Avenida Central, Braga 4710-228 Portugal"
324282,Hotel Senhora-a-Branca,1.046605869314181,northwest,Largo Sra. A. Branca 58,,Braga,Portugal,4710-443,"Largo Sra. A. Branca 58, Braga 4710-443 Portugal"
1060465,B&B Hotel Braga Lamacoes,1.085660625460238,northeast,Avenida Dom Joao II No. 75,,Braga,Portugal,4715-303,"Avenida Dom Joao II No. 75, Braga 4715-303 Portugal"
,,,,,,,,,
23400627,B&B Hotel Lisboa Montijo,0.24045561179691166,northeast,"Avenida D. Afonso Henriques, 34",,Montijo,Portugal,2870-154,"Avenida D. Afonso Henriques, 34, Montijo 2870-154 Portugal"
6967011,Hotel Botanico de Coimbra,0.2326510639501357,southwest,Bairro de Sao Jose No. 15,,Coimbra,Portugal,3030-207,"Bairro de Sao Jose No. 15, Coimbra 3030-207 Portugal"
206909,Hotel ibis Coimbra Centro,0.5448371638829205,west,Hotel Ibis Avenida Emidio Navarro 70,Edificio Topazio,Coimbra,Portugal,3000-150,"Hotel Ibis Avenida Emidio Navarro 70 Edificio Topazio, Coimbra 3000-150 Portugal"
12615254,Sapientia Boutique Hotel,0.5193209456761009,west,Rua Jose Falcao N 4,,Coimbra,Portugal,3000-062,"Rua Jose Falcao N 4, Coimbra 3000-062 Portugal"
12618422,Hotel Ibn-Arrik,0.22444089376813525,northwest,Rua Alexandre Herculano 18 24,,Coimbra,Portugal,3000-019,"Rua Alexandre Herculano 18 24, Coimbra 3000-019 Portugal"
269562,Pensao Residencial Antunes,0.25251020615356395,northwest,Rua Castro Matoso 8,,Coimbra,Portugal,3000-104,"Rua Castro Matoso 8, Coimbra 3000-104 Portugal"
23512087,Pharmacia Guest House,0.6958025245138701,west,Rua Ferreira Borges 139,,Coimbra,Portugal,3000-180,"Rua Ferreira Borges 139, Coimbra 3000-180 Portugal"
231468,"Hotel Coimbra Aeminium, Affiliated by Melia",0.7316027742773046,north,Avenida Armando Gonsalves 20,,Coimbra,Portugal,3000-059,"Avenida Armando Gonsalves 20, Coimbra 3000-059 Portugal"
10493825,Despertar Saudade AL,0.36030235404537486,northwest,Praca da Republica No 8,,Coimbra,Portugal,3000-343,"Praca da Republica No 8, Coimbra 3000-343 Portugal"
23836469,Hastens Sleep Spa - CBR Boutique Hotel,0.6860270270135423,west,Largo da Portagem 27,,Coimbra,Portugal,3000-337,"Largo da Portagem 27, Coimbra 3000-337 Portugal"
,,,,,,,,,
1899880,Residencial Dora,0.3954930559282003,west,Largo Senhora-a-Branca 92 94,,Braga,Portugal,4710-926,"Largo Senhora-a-Branca 92 94, Braga 4710-926 Portugal"
613552,Hotel Bracara Augusta,0.5632621278283654,west,Avenida Central no 134,,Braga,Portugal,4710-229,"Avenida Central no 134, Braga 4710-229 Portugal"
633325,Hotel Residencial Avenida,0.7077412784700783,west,Avenida Central,,Braga,Portugal,4710-228,"Avenida Central, Braga 4710-228 Portugal"
1225207,Hotel Residencial Sao Nicolau,0.5538843093708714,southwest,Avenida Joao XXI 732,,Braga,Portugal,4715-036,"Avenida Joao XXI 732, Braga 4715-036 Portugal"
1718130,Hotel Joao XXI,0.6319758659393144,southwest,Avenida Joao XXI 849,,Braga,Portugal,4715-035,"Avenida Joao XXI 849, Braga 4715-035 Portugal"
4053170,Mercure Braga Centro,0.6358126985034891,southwest,Praceta Joao XXI,,Braga,Portugal,4715-036,"Praceta Joao XXI, Braga 4715-036 Portugal"
249553,Ibis Budget Braga Centro,0.6634564869557119,southwest,Avenida da Liberdade 96,,Braga,Portugal,4715-037,"Avenida da Liberdade 96, Braga 4715-037 Portugal"
13804355,Vila Gale Collection Braga,0.7616007068533615,west,Largo Carlos Amarante,,Braga,Portugal,4700-308,"Largo Carlos Amarante, Braga 4700-308 Portugal"
324282,Hotel Senhora-a-Branca,0.3976076071186319,west,Largo Sra. A. Branca 58,,Braga,Portugal,4710-443,"Largo Sra. A. Branca 58, Braga 4710-443 Portugal"
966254,Hotel Villa Garden Braga,0.6696805672400185,northwest,Largo de Infias,,Braga,Portugal,4710-299,"Largo de Infias, Braga 4710-299 Portugal"
1185761,Hotel Joao Paulo II,0.8477864079470312,southwest,Avenida Nossa Senhora do Sameiro 60,,Braga,Portugal,4715-616,"Avenida Nossa Senhora do Sameiro 60, Braga 4715-616 Portugal"
573182,Hotel Do Templo,0.8833263643257802,west,Bom Jesus Do Monte,Tenoes,Braga,Portugal,4715-297,"Bom Jesus Do Monte Tenoes, Braga 4715-297 Portugal"
953911,Hotel do Lago,0.7543225367637936,northwest,Largo do Santuario do Bom Jesus,,Braga,Portugal,4715-056,"Largo do Santuario do Bom Jesus, Braga 4715-056 Portugal"
253644,Hotel do Parque,0.8868328023639499,northwest,Bom Jesus Do Monte,,Braga,Portugal,4715-297,"Bom Jesus Do Monte, Braga 4715-297 Portugal"
296981,Hotel do Elevador,0.9207259828266378,northwest,Bom Jesus do Monte,,Braga,Portugal,4710-455,"Bom Jesus do Monte, Braga 4710-455 Portugal"
966254,Hotel Villa Garden Braga,0.30086914829848777,southwest,Largo de Infias,,Braga,Portugal,4710-299,"Largo de Infias, Braga 4710-299 Portugal"
324282,Hotel Senhora-a-Branca,0.6081665669402517,south,Largo Sra. A. Branca 58,,Braga,Portugal,4710-443,"Largo Sra. A. Branca 58, Braga 4710-443 Portugal"
1778203,Melia Braga,1.001018584060452,east,"Av. General Carrilho da Silva Pinto, nr. 8",,Braga,Portugal,4715-380,"Av. General Carrilho da Silva Pinto, nr. 8, Braga 4715-380 Portugal"
1060465,B&B Hotel Braga Lamacoes,1.112191893110464,southeast,Avenida Dom Joao II No. 75,,Braga,Portugal,4715-303,"Avenida Dom Joao II No. 75, Braga 4715-303 Portugal"
1899880,Residencial Dora,0.6239458811118292,south,Largo Senhora-a-Branca 92 94,,Braga,Portugal,4710-926,"Largo Senhora-a-Branca 92 94, Braga 4710-926 Portugal"
613552,Hotel Bracara Augusta,0.7166639158700784,southwest,Avenida Central no 134,,Braga,Portugal,4710-229,"Avenida Central no 134, Braga 4710-229 Portugal"
633325,Hotel Residencial Avenida,0.7557398889372988,southwest,Avenida Central,,Braga,Portugal,4710-228,"Avenida Central, Braga 4710-228 Portugal"
1225207,Hotel Residencial Sao Nicolau,0.9648111893903981,south,Avenida Joao XXI 732,,Braga,Portugal,4715-036,"Avenida Joao XXI 732, Braga 4715-036 Portugal"
4053170,Mercure Braga Centro,1.036955770797145,south,Praceta Joao XXI,,Braga,Portugal,4715-036,"Praceta Joao XXI, Braga 4715-036 Portugal"
13804355,Vila Gale Collection Braga,0.9537112555658861,southwest,Largo Carlos Amarante,,Braga,Portugal,4700-308,"Largo Carlos Amarante, Braga 4700-308 Portugal"
1142300,Hotel Tabua,0.7098923981392739,southeast,Rua Professor Doutor Caeiro da Matta,,Coimbra,Portugal,3420-335,"Rua Professor Doutor Caeiro da Matta, Coimbra 3420-335 Portugal"
,,,,,,,,,
1225207,Hotel Residencial Sao Nicolau,0.4543141334495709,northwest,Avenida Joao XXI 732,,Braga,Portugal,4715-036,"Avenida Joao XXI 732, Braga 4715-036 Portugal"
249553,Ibis Budget Braga Centro,0.4472704230431586,west,Avenida da Liberdade 96,,Braga,Portugal,4715-037,"Avenida da Liberdade 96, Braga 4715-037 Portugal"
1718130,Hotel Joao XXI,0.46596718350901023,west,Avenida Joao XXI 849,,Braga,Portugal,4715-035,"Avenida Joao XXI 849, Braga 4715-035 Portugal"
4053170,Mercure Braga Centro,0.49094741578168977,west,Praceta Joao XXI,,Braga,Portugal,4715-036,"Praceta Joao XXI, Braga 4715-036 Portugal"
13804355,Vila Gale Collection Braga,0.7458106092772917,northwest,Largo Carlos Amarante,,Braga,Portugal,4700-308,"Largo Carlos Amarante, Braga 4700-308 Portugal"
1899880,Residencial Dora,0.6124277962566975,northwest,Largo Senhora-a-Branca 92 94,,Braga,Portugal,4710-926,"Largo Senhora-a-Branca 92 94, Braga 4710-926 Portugal"
613552,Hotel Bracara Augusta,0.6908359461180069,northwest,Avenida Central no 134,,Braga,Portugal,4710-229,"Avenida Central no 134, Braga 4710-229 Portugal"
633325,Hotel Residencial Avenida,0.8242807048865229,northwest,Avenida Central,,Braga,Portugal,4710-228,"Avenida Central, Braga 4710-228 Portugal"
324282,Hotel Senhora-a-Branca,0.6259449739356338,northwest,Largo Sra. A. Branca 58,,Braga,Portugal,4710-443,"Largo Sra. A. Branca 58, Braga 4710-443 Portugal"
966254,Hotel Villa Garden Braga,1.0192721364135275,northwest,Largo de Infias,,Braga,Portugal,4710-299,"Largo de Infias, Braga 4710-299 Portugal"
207107,Pousada Convento de Evora,0.8241343255736473,south,Largo do Conde de Vila Flor 4,,Evora,Portugal,7000-804,"Largo do Conde de Vila Flor 4, Evora 7000-804 Portugal"
12579601,The Noble House,0.8669964752951802,south,Rua da Freiria de Baixo 16,,Evora,Portugal,7000-898,"Rua da Freiria de Baixo 16, Evora 7000-898 Portugal"
261349,The Noble House,0.8666254742984393,south,Rua da Freiria de Baixo 16,,Evora,Portugal,7000-898,"Rua da Freiria de Baixo 16, Evora 7000-898 Portugal"
23850713,Mourasuites Hotel,0.9621488796556219,south,Largo da Portas de Moura 28,,Evora,Portugal,7000-647,"Largo da Portas de Moura 28, Evora 7000-647 Portugal"
23710954,Casa Soure Suites and apartements,0.9514837605800258,south,Rua da Misericordia n0 9,,Evora,Portugal,7000-654,"Rua da Misericordia n0 9, Evora 7000-654 Portugal"
253484,Hotel Riviera,0.9315252525623272,south,Rua 5 de Outubro 47 49,,Evora,Portugal,7000-854,"Rua 5 de Outubro 47 49, Evora 7000-854 Portugal"
238059,Hotel Solar de Monfalim,0.9771399121618337,south,Largo da Misericordia 01,,Evora,Portugal,7000-646,"Largo da Misericordia 01, Evora 7000-646 Portugal"
1395253,Planicie,1.0167752104384047,south,Rua Miguel Bombarda 40,,Evora,Portugal,7000-919,"Rua Miguel Bombarda 40, Evora 7000-919 Portugal"
607003,Graca Hotel,1.293640103251171,southeast,Q.ta Branca do Faial lote 4,,Evora,Portugal,7005-862,"Q.ta Branca do Faial lote 4, Evora 7005-862 Portugal"
645766,Casa De Sao Tiago,0.9263329945327616,southwest,Largo Alexandre Herculano 2,,Evora,Portugal,7000-501,"Largo Alexandre Herculano 2, Evora 7000-501 Portugal"
261349,The Noble House,0.125737876587254,northwest,Rua da Freiria de Baixo 16,,Evora,Portugal,7000-898,"Rua da Freiria de Baixo 16, Evora 7000-898 Portugal"
12579601,The Noble House,0.12283784029411253,northwest,Rua da Freiria de Baixo 16,,Evora,Portugal,7000-898,"Rua da Freiria de Baixo 16, Evora 7000-898 Portugal"
23850713,Mourasuites Hotel,0.11662311531907688,southwest,Largo da Portas de Moura 28,,Evora,Portugal,7000-647,"Largo da Portas de Moura 28, Evora 7000-647 Portugal"
23710954,Casa Soure Suites and apartements,0.15474806140876668,west,Rua da Misericordia n0 9,,Evora,Portugal,7000-654,"Rua da Misericordia n0 9, Evora 7000-654 Portugal"
253484,Hotel Riviera,0.24478023229516752,west,Rua 5 de Outubro 47 49,,Evora,Portugal,7000-854,"Rua 5 de Outubro 47 49, Evora 7000-854 Portugal"
238059,Hotel Solar de Monfalim,0.20084812269942454,west,Largo da Misericordia 01,,Evora,Portugal,7000-646,"Largo da Misericordia 01, Evora 7000-646 Portugal"
1395253,Planicie,0.2198800167007259,west,Rua Miguel Bombarda 40,,Evora,Portugal,7000-919,"Rua Miguel Bombarda 40, Evora 7000-919 Portugal"
625119,Hotel Provincia,0.463080095067677,east,"EN 256, Km 19.5",Apartado 54,Reguengos de Monsaraz,Portugal,7200-999,"EN 256, Km 19.5 Apartado 54, Reguengos de Monsaraz 7200-999 Portugal"
607003,Graca Hotel,0.9245152156058399,east,Q.ta Branca do Faial lote 4,,Evora,Portugal,7005-862,"Q.ta Branca do Faial lote 4, Evora 7005-862 Portugal"
10170051,Evora Olive Hotel,0.24759347825293165,southwest,Rua de Eborim 18,,Evora,Portugal,7000-659,"Rua de Eborim 18, Evora 7000-659 Portugal"
,,,,,,,,,
1060465,B&B Hotel Braga Lamacoes,0.45759750847249375,northwest,Avenida Dom Joao II No. 75,,Braga,Portugal,4715-303,"Avenida Dom Joao II No. 75, Braga 4715-303 Portugal"
1778203,Melia Braga,0.6737188241842612,northwest,"Av. General Carrilho da Silva Pinto, nr. 8",,Braga,Portugal,4715-380,"Av. General Carrilho da Silva Pinto, nr. 8, Braga 4715-380 Portugal"
573182,Hotel Do Templo,0.7037125652183701,northeast,Bom Jesus Do Monte,Tenoes,Braga,Portugal,4715-297,"Bom Jesus Do Monte Tenoes, Braga 4715-297 Portugal"
953911,Hotel do Lago,0.8390870691741781,northeast,Largo do Santuario do Bom Jesus,,Braga,Portugal,4715-056,"Largo do Santuario do Bom Jesus, Braga 4715-056 Portugal"
296981,Hotel do Elevador,0.7565949824110432,northeast,Bom Jesus do Monte,,Braga,Portugal,4710-455,"Bom Jesus do Monte, Braga 4710-455 Portugal"
253644,Hotel do Parque,0.7699368296325637,northeast,Bom Jesus Do Monte,,Braga,Portugal,4715-297,"Bom Jesus Do Monte, Braga 4715-297 Portugal"
,,,,,,,,,
233031,Lusitano Hotel,0.9869073993710621,northeast,Avenue Da Fronteira,,Coimbra,Portugal,6355,"Avenue Da Fronteira, Coimbra 6355 Portugal"
506848,Stay Hotel Evora Centro,0.13704429308534435,east,Travessa da Milheira 19,,Evora,Portugal,7000-545,"Travessa da Milheira 19, Evora 7000-545 Portugal"
304420,Casa de Sam Pedro,0.5693790572054167,west,Quinta de Sam Pedro,,Evora,Portugal,7000-173,"Quinta de Sam Pedro, Evora 7000-173 Portugal"
7899143,Vila Gale Evora,0.31833540511084135,south,Avenida Tulio Espanca,,Evora,Portugal,7005-840,"Avenida Tulio Espanca, Evora 7005-840 Portugal"
249550,Evora Hotel,1.12886849005166,southwest,Av. Tulio Espanca Apart. 93,,Evora,Portugal,7002-502,"Av. Tulio Espanca Apart. 93, Evora 7002-502 Portugal"
253490,M'AR De AR Muralhas,0.16668724653596811,south,Travessa da Palmeira 4,ex. Hotel da Cartuxa,Evora,Portugal,7000-546,"Travessa da Palmeira 4 ex. Hotel da Cartuxa, Evora 7000-546 Portugal"
5016385,Moov Hotel Evora,0.24879796915947044,southeast,Rua do Raimundo 99,,Evora,Portugal,7000-661,"Rua do Raimundo 99, Evora 7000-661 Portugal"
206917,ibis Evora,0.39785503216544904,south,Rua de Viana 18,Qta. Tapada Urb. Muralha,Evora,Portugal,7000-968,"Rua de Viana 18 Qta. Tapada Urb. Muralha, Evora 7000-968 Portugal"
506100,Vitoria Stone Hotel,0.522861516502207,south,Rua Diana de Liz 5,,Evora,Portugal,7005-413,"Rua Diana de Liz 5, Evora 7005-413 Portugal"
253488,Albergaria Do Calvario,0.22104378470962133,north,Travessa Dos Lagares 3,,Evora,Portugal,7000-565,"Travessa Dos Lagares 3, Evora 7000-565 Portugal"
1140650,M'Ar De Ar Aqueduto,0.2795947182752264,north,Rua Candido dos Reis 72,,Evora,Portugal,7000-582,"Rua Candido dos Reis 72, Evora 7000-582 Portugal"
640075,Residencial Os Manueis,0.009750498003330901,west,Rua do Raimundo no 35,,Evora,Portugal,7000-661,"Rua do Raimundo no 35, Evora 7000-661 Portugal"
645766,Casa De Sao Tiago,0.1257814584568115,north,Largo Alexandre Herculano 2,,Evora,Portugal,7000-501,"Largo Alexandre Herculano 2, Evora 7000-501 Portugal"
238059,Hotel Solar de Monfalim,0.14378808417739744,east,Largo da Misericordia 01,,Evora,Portugal,7000-646,"Largo da Misericordia 01, Evora 7000-646 Portugal"
1395253,Planicie,0.13418776250402342,east,Rua Miguel Bombarda 40,,Evora,Portugal,7000-919,"Rua Miguel Bombarda 40, Evora 7000-919 Portugal"
253484,Hotel Riviera,0.12963696795941748,northeast,Rua 5 de Outubro 47 49,,Evora,Portugal,7000-854,"Rua 5 de Outubro 47 49, Evora 7000-854 Portugal"
23710954,Casa Soure Suites and apartements,0.18989024800381019,east,Rua da Misericordia n0 9,,Evora,Portugal,7000-654,"Rua da Misericordia n0 9, Evora 7000-654 Portugal"
23850713,Mourasuites Hotel,0.23273090695924412,east,Largo da Portas de Moura 28,,Evora,Portugal,7000-647,"Largo da Portas de Moura 28, Evora 7000-647 Portugal"
261349,The Noble House,0.2523599882503693,northeast,Rua da Freiria de Baixo 16,,Evora,Portugal,7000-898,"Rua da Freiria de Baixo 16, Evora 7000-898 Portugal"
12579601,The Noble House,0.2543081898223721,northeast,Rua da Freiria de Baixo 16,,Evora,Portugal,7000-898,"Rua da Freiria de Baixo 16, Evora 7000-898 Portugal"
